#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
30,Keegan Ocorr,,,,"Defense, Foul",Non Shooting Foul,00:00:08.5,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,13:08,Keegan Ocorr,1 Keegan Ocorr > Non Possession > Non Shooting Foul,
31,Keegan Ocorr,,,,"Offense, Defense, Off Screen, 3FGm, Def Reb",Miss 3 Pts,00:00:16.8,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,12:58,Keegan Ocorr,1 Keegan Ocorr > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
32,Braeden Burns,,,,"Offense, Turnover",Turnover,00:00:06.7,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,12:48,Braeden Burns,15 Braeden Burns > No Play Type > Turnover,
33,Matt Caggiano,,,,"Offense, Defense, Off Screen, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:12.1,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,12:36,Matt Caggiano,5 Matt Caggiano > Off Screen > To Shooter's Left > Flare > To Basket > Miss 2 Pts,
34,Aydin Kocak,,,,"Offense, Defense, Transition, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:12.3,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,12:19,Aydin Kocak,2 Aydin Kocak > Transition > Right Wing > To Basket > Miss 2 Pts,
35,Kenny Wilburn,,,,"Offense, Defense, Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:29.4,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,12:07,Kenny Wilburn,3 Kenny Wilburn > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Miss 2 Pts,
36,Ryan Miles-Ferguson,,,,"Offense, Handoff, 2FGM",Make 2 Pts,00:00:17.3,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,11:58,Ryan Miles-Ferguson,3 Ryan Miles-Ferguson > Hand Off > From Dribble > Right > Dribble Jumper > Medium/17' to <3p > Make 2 Pts,
37,Chase Dickens,,,,"Offense, Off Screen, 2FGM",Make 2 Pts,00:00:16.2,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,11:36,Chase Dickens,11 Chase Dickens > Off Screen > To Shooter's Left > Straight > To Basket > Make 2 Pts,
38,Jack Dalgety,,,,"Offense, Spot Up, 2FGM",Make 2 Pts,00:00:11.8,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,11:21,Jack Dalgety,21 Jack Dalgety > Spot-Up > Drives Left > To Basket > Make 2 Pts,
39,Matt Caggiano,,,,"Offense, Defense, P&R BH, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:26.9,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,10:54,Brody Brown,5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Brody Brown > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
40,Frankie Rainville,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:24.8,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,10:38,Frankie Rainville,10 Frankie Rainville > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
41,Kenny Wilburn,,,,"Offense, Iso, 2FGm",Miss 2 Pts,00:00:24.4,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,10:14,Kenny Wilburn,3 Kenny Wilburn > ISO > Top > Drives Right > To Basket > Miss 2 Pts,
